name,gender,age,steps,date,hightemp,watereq,snowfall
Dallas,M,50-59,6517,28/10/2014,78.806824,0.007853965,0
Dallas,M,60+,6827,28/10/2014,78.806824,0.007853965,0
Dallas,M,All,5745,28/10/2014,78.806824,0.007853965,0
Dallas,F,20-29,3387,28/10/2014,78.806824,0.007853965,0
Dallas,F,30-39,5347,28/10/2014,78.806824,0.007853965,0
Dallas,F,40-49,4333,28/10/2014,78.806824,0.007853965,0
Dallas,F,50-59,5020,28/10/2014,78.806824,0.007853965,0
Dallas,F,60+,6945,28/10/2014,78.806824,0.007853965,0
Dallas,F,All,5001,28/10/2014,78.806824,0.007853965,0
Dallas,All,20-29,3862,28/10/2014,78.806824,0.007853965,0
Dallas,All,30-39,5667,28/10/2014,78.806824,0.007853965,0
Dallas,All,40-49,4925,28/10/2014,78.806824,0.007853965,0
Dallas,All,50-59,6143,28/10/2014,78.806824,0.007853965,0
Dallas,All,60+,6854,28/10/2014,78.806824,0.007853965,0
Dallas,All,All,5553,28/10/2014,78.806824,0.007853965,0
Dallas,M,20-29,4515,29/10/2014,77.199516,0,0
Dallas,M,30-39,5411,29/10/2014,77.199516,0,0
Dallas,M,40-49,5240,29/10/2014,77.199516,0,0
Dallas,M,50-59,5276,29/10/2014,77.199516,0,0
Dallas,M,60+,6225,29/10/2014,77.199516,0,0
Dallas,M,All,5359,29/10/2014,77.199516,0,0
Dallas,F,20-29,3406,29/10/2014,77.199516,0,0
Dallas,F,30-39,6236,29/10/2014,77.199516,0,0
Dallas,F,40-49,3637,29/10/2014,77.199516,0,0
Dallas,F,50-59,6770,29/10/2014,77.199516,0,0
Dallas,F,60+,5045,29/10/2014,77.199516,0,0
Dallas,F,All,5214,29/10/2014,77.199516,0,0
Dallas,All,20-29,4193,29/10/2014,77.199516,0,0
Dallas,All,30-39,5599,29/10/2014,77.199516,0,0
Dallas,All,40-49,4845,29/10/2014,77.199516,0,0
Dallas,All,50-59,5632,29/10/2014,77.199516,0,0
Dallas,All,60+,5923,29/10/2014,77.199516,0,0
Dallas,All,All,5324,29/10/2014,77.199516,0,0
Dallas,M,20-29,4436,30/10/2014,78.806824,0.007853965,0
Dallas,M,30-39,5846,30/10/2014,78.806824,0.007853965,0
Dallas,M,40-49,5244,30/10/2014,78.806824,0.007853965,0
Dallas,M,50-59,6261,30/10/2014,78.806824,0.007853965,0
Dallas,M,60+,5827,30/10/2014,78.806824,0.007853965,0
Dallas,M,All,5662,30/10/2014,78.806824,0.007853965,0
Dallas,F,20-29,2894,30/10/2014,78.806824,0.007853965,0
Dallas,F,30-39,5781,30/10/2014,78.806824,0.007853965,0
Dallas,F,40-49,5269,30/10/2014,78.806824,0.007853965,0
Dallas,F,50-59,5172,30/10/2014,78.806824,0.007853965,0
Dallas,F,60+,6864,30/10/2014,78.806824,0.007853965,0
Dallas,F,All,5274,30/10/2014,78.806824,0.007853965,0
Dallas,All,20-29,3875,30/10/2014,78.806824,0.007853965,0
Dallas,All,30-39,5828,30/10/2014,78.806824,0.007853965,0
Dallas,All,40-49,5250,30/10/2014,78.806824,0.007853965,0
Dallas,All,50-59,6010,30/10/2014,78.806824,0.007853965,0
Dallas,All,60+,6136,30/10/2014,78.806824,0.007853965,0
Dallas,All,All,5557,30/10/2014,78.806824,0.007853965,0
Dallas,M,20-29,6002,31/10/2014,66.806824,0,0
Dallas,M,30-39,5918,31/10/2014,66.806824,0,0
Dallas,M,40-49,5863,31/10/2014,66.806824,0,0
Dallas,M,50-59,5683,31/10/2014,66.806824,0,0
Dallas,M,60+,6038,31/10/2014,66.806824,0,0
Dallas,M,All,5874,31/10/2014,66.806824,0,0
Dallas,F,20-29,2871,31/10/2014,66.806824,0,0
Dallas,F,30-39,5464,31/10/2014,66.806824,0,0
Dallas,F,40-49,5243,31/10/2014,66.806824,0,0
Dallas,F,50-59,6058,31/10/2014,66.806824,0,0
Dallas,F,60+,5573,31/10/2014,66.806824,0,0
Dallas,F,All,5229,31/10/2014,66.806824,0,0
Dallas,All,20-29,5023,31/10/2014,66.806824,0,0
Dallas,All,30-39,5788,31/10/2014,66.806824,0,0
Dallas,All,40-49,5715,31/10/2014,66.806824,0,0
Dallas,All,50-59,5775,31/10/2014,66.806824,0,0
Dallas,All,60+,5896,31/10/2014,66.806824,0,0
Dallas,All,All,5698,31/10/2014,66.806824,0,0
Dallas,M,20-29,7033,1/11/2014,62.19952,0,0
Dallas,M,30-39,5974,1/11/2014,62.19952,0,0
Dallas,M,40-49,5940,1/11/2014,62.19952,0,0
Dallas,M,50-59,6934,1/11/2014,62.19952,0,0
Dallas,M,60+,6154,1/11/2014,62.19952,0,0
Dallas,M,All,6330,1/11/2014,62.19952,0,0
Dallas,F,20-29,2803,1/11/2014,62.19952,0,0
Dallas,F,30-39,4571,1/11/2014,62.19952,0,0
Dallas,F,40-49,6835,1/11/2014,62.19952,0,0
Dallas,F,50-59,4612,1/11/2014,62.19952,0,0
Dallas,F,60+,5426,1/11/2014,62.19952,0,0
Dallas,F,All,5008,1/11/2014,62.19952,0,0
Dallas,All,20-29,5942,1/11/2014,62.19952,0,0
Dallas,All,30-39,5576,1/11/2014,62.19952,0,0
Dallas,All,40-49,6174,1/11/2014,62.19952,0,0
Dallas,All,50-59,6271,1/11/2014,62.19952,0,0
Dallas,All,60+,5949,1/11/2014,62.19952,0,0
Dallas,All,All,5965,1/11/2014,62.19952,0,0
Dallas,M,20-29,5972,2/11/2014,67.806824,0,0
Dallas,M,30-39,4888,2/11/2014,67.806824,0,0
Dallas,M,40-49,5289,2/11/2014,67.806824,0,0
Dallas,M,50-59,5839,2/11/2014,67.806824,0,0
Dallas,M,60+,4373,2/11/2014,67.806824,0,0
Dallas,M,All,5265,2/11/2014,67.806824,0,0
Dallas,F,20-29,3700,2/11/2014,67.806824,0,0
Dallas,F,30-39,6126,2/11/2014,67.806824,0,0
Dallas,F,40-49,4945,2/11/2014,67.806824,0,0
Dallas,F,50-59,5051,2/11/2014,67.806824,0,0
Dallas,F,60+,2878,2/11/2014,67.806824,0,0
Dallas,F,All,4899,2/11/2014,67.806824,0,0
Dallas,All,20-29,5424,2/11/2014,67.806824,0,0
Dallas,All,30-39,5209,2/11/2014,67.806824,0,0
Dallas,All,40-49,5206,2/11/2014,67.806824,0,0
Dallas,All,50-59,5655,2/11/2014,67.806824,0,0
Dallas,All,60+,3920,2/11/2014,67.806824,0,0
Dallas,All,All,5173,2/11/2014,67.806824,0,0
Dallas,M,20-29,6245,3/11/2014,76.199516,0,0
Dallas,M,30-39,5064,3/11/2014,76.199516,0,0
Dallas,M,40-49,4639,3/11/2014,76.199516,0,0
Dallas,M,50-59,5835,3/11/2014,76.199516,0,0
Dallas,M,60+,5047,3/11/2014,76.199516,0,0
Dallas,M,All,5251,3/11/2014,76.199516,0,0
Dallas,F,20-29,3565,3/11/2014,76.199516,0,0
Dallas,F,30-39,3975,3/11/2014,76.199516,0,0
Dallas,F,40-49,5111,3/11/2014,76.199516,0,0
Dallas,F,50-59,5033,3/11/2014,76.199516,0,0
Dallas,F,60+,7332,3/11/2014,76.199516,0,0
Dallas,F,All,4824,3/11/2014,76.199516,0,0
Dallas,All,20-29,5441,3/11/2014,76.199516,0,0
Dallas,All,30-39,4753,3/11/2014,76.199516,0,0
Dallas,All,40-49,4762,3/11/2014,76.199516,0,0
Dallas,All,50-59,5644,3/11/2014,76.199516,0,0
Dallas,All,60+,5664,3/11/2014,76.199516,0,0
Dallas,All,All,5136,3/11/2014,76.199516,0,0
Dallas,M,20-29,4427,4/11/2014,69.806824,0.67292094,0
Dallas,M,30-39,4726,4/11/2014,69.806824,0.67292094,0
Dallas,M,40-49,3818,4/11/2014,69.806824,0.67292094,0
Dallas,M,50-59,5519,4/11/2014,69.806824,0.67292094,0
Dallas,M,60+,4840,4/11/2014,69.806824,0.67292094,0
Dallas,M,All,4656,4/11/2014,69.806824,0.67292094,0
Dallas,F,20-29,3264,4/11/2014,69.806824,0.67292094,0
Dallas,F,30-39,4331,4/11/2014,69.806824,0.67292094,0
Dallas,F,40-49,4372,4/11/2014,69.806824,0.67292094,0
Dallas,F,50-59,3844,4/11/2014,69.806824,0.67292094,0
Dallas,F,60+,5091,4/11/2014,69.806824,0.67292094,0
Dallas,F,All,4238,4/11/2014,69.806824,0.67292094,0
Dallas,All,20-29,4117,4/11/2014,69.806824,0.67292094,0
Dallas,All,30-39,4628,4/11/2014,69.806824,0.67292094,0
Dallas,All,40-49,3951,4/11/2014,69.806824,0.67292094,0
Dallas,All,50-59,5114,4/11/2014,69.806824,0.67292094,0
Dallas,All,60+,4913,4/11/2014,69.806824,0.67292094,0
Dallas,All,All,4551,4/11/2014,69.806824,0.67292094,0
Dallas,M,20-29,5314,5/11/2014,58,0.10100781,0
Dallas,M,30-39,4674,5/11/2014,58,0.10100781,0
Dallas,M,40-49,4578,5/11/2014,58,0.10100781,0
Dallas,M,50-59,5855,5/11/2014,58,0.10100781,0
Dallas,M,60+,4973,5/11/2014,58,0.10100781,0
Dallas,M,All,5013,5/11/2014,58,0.10100781,0
Dallas,F,20-29,2095,5/11/2014,58,0.10100781,0
Dallas,F,30-39,4106,5/11/2014,58,0.10100781,0
Dallas,F,40-49,3581,5/11/2014,58,0.10100781,0
Dallas,F,50-59,3861,5/11/2014,58,0.10100781,0
Dallas,F,60+,4816,5/11/2014,58,0.10100781,0
Dallas,F,All,3793,5/11/2014,58,0.10100781,0
Dallas,All,20-29,4379,5/11/2014,58,0.10100781,0
Dallas,All,30-39,4526,5/11/2014,58,0.10100781,0
Dallas,All,40-49,4305,5/11/2014,58,0.10100781,0
Dallas,All,50-59,5348,5/11/2014,58,0.10100781,0
Dallas,All,60+,4928,5/11/2014,58,0.10100781,0
Dallas,All,All,4684,5/11/2014,58,0.10100781,0
Dallas,M,20-29,6094,6/11/2014,72.806824,0,0
Dallas,M,30-39,5276,6/11/2014,72.806824,0,0
Dallas,M,40-49,4501,6/11/2014,72.806824,0,0
Dallas,M,50-59,6294,6/11/2014,72.806824,0,0
Dallas,M,60+,6124,6/11/2014,72.806824,0,0
Dallas,M,All,5492,6/11/2014,72.806824,0,0
Dallas,F,20-29,3243,6/11/2014,72.806824,0,0
Dallas,F,30-39,5337,6/11/2014,72.806824,0,0
Dallas,F,40-49,3231,6/11/2014,72.806824,0,0
Dallas,F,50-59,4705,6/11/2014,72.806824,0,0
Dallas,F,60+,6480,6/11/2014,72.806824,0,0
Dallas,F,All,4549,6/11/2014,72.806824,0,0
Dallas,All,20-29,5266,6/11/2014,72.806824,0,0
Dallas,All,30-39,5292,6/11/2014,72.806824,0,0
Dallas,All,40-49,4138,6/11/2014,72.806824,0,0
Dallas,All,50-59,5914,6/11/2014,72.806824,0,0
Dallas,All,60+,6229,6/11/2014,72.806824,0,0
Dallas,All,All,5238,6/11/2014,72.806824,0,0
Dallas,M,20-29,5515,7/11/2014,68,0,0
Dallas,M,30-39,5551,7/11/2014,68,0,0
Dallas,M,40-49,5342,7/11/2014,68,0,0
Dallas,M,50-59,5499,7/11/2014,68,0,0
Dallas,M,60+,5849,7/11/2014,68,0,0
Dallas,M,All,5519,7/11/2014,68,0,0
Dallas,F,20-29,3740,7/11/2014,68,0,0
Dallas,F,30-39,4289,7/11/2014,68,0,0
Dallas,F,40-49,3913,7/11/2014,68,0,0
Dallas,F,50-59,6839,7/11/2014,68,0,0
Dallas,F,60+,4120,7/11/2014,68,0,0
Dallas,F,All,4627,7/11/2014,68,0,0
Dallas,All,20-29,4941,7/11/2014,68,0,0
Dallas,All,30-39,5232,7/11/2014,68,0,0
Dallas,All,40-49,4952,7/11/2014,68,0,0
Dallas,All,50-59,5844,7/11/2014,68,0,0
Dallas,All,60+,5382,7/11/2014,68,0,0
Dallas,All,All,5280,7/11/2014,68,0,0
Dallas,M,20-29,5964,8/11/2014,70.199516,0,0
Dallas,M,30-39,6571,8/11/2014,70.199516,0,0
Dallas,M,40-49,5258,8/11/2014,70.199516,0,0
Dallas,M,50-59,7248,8/11/2014,70.199516,0,0
Dallas,M,60+,6732,8/11/2014,70.199516,0,0
Dallas,M,All,6350,8/11/2014,70.199516,0,0
Dallas,F,20-29,3299,8/11/2014,70.199516,0,0
Dallas,F,30-39,6597,8/11/2014,70.199516,0,0
Dallas,F,40-49,6550,8/11/2014,70.199516,0,0
Dallas,F,50-59,6301,8/11/2014,70.199516,0,0
Dallas,F,60+,2820,8/11/2014,70.199516,0,0
Dallas,F,All,5504,8/11/2014,70.199516,0,0
Dallas,All,20-29,5202,8/11/2014,70.199516,0,0
Dallas,All,30-39,6577,8/11/2014,70.199516,0,0
Dallas,All,40-49,5581,8/11/2014,70.199516,0,0
Dallas,All,50-59,7022,8/11/2014,70.199516,0,0
Dallas,All,60+,5466,8/11/2014,70.199516,0,0
Dallas,All,All,6130,8/11/2014,70.199516,0,0
Dallas,M,20-29,7243,9/11/2014,74.199516,0,0
Dallas,M,30-39,5283,9/11/2014,74.199516,0,0
Dallas,M,40-49,6006,9/11/2014,74.199516,0,0
Dallas,M,50-59,6557,9/11/2014,74.199516,0,0
Dallas,M,60+,5235,9/11/2014,74.199516,0,0
Dallas,M,All,5913,9/11/2014,74.199516,0,0
Dallas,F,20-29,2564,9/11/2014,74.199516,0,0
Dallas,F,30-39,4052,9/11/2014,74.199516,0,0
Dallas,F,40-49,5687,9/11/2014,74.199516,0,0
Dallas,F,50-59,6545,9/11/2014,74.199516,0,0
Dallas,F,60+,2882,9/11/2014,74.199516,0,0
Dallas,F,All,4532,9/11/2014,74.199516,0,0
Dallas,All,20-29,5432,9/11/2014,74.199516,0,0
Dallas,All,30-39,4982,9/11/2014,74.199516,0,0
Dallas,All,40-49,5928,9/11/2014,74.199516,0,0
Dallas,All,50-59,6554,9/11/2014,74.199516,0,0
Dallas,All,60+,4451,9/11/2014,74.199516,0,0
Dallas,All,All,5530,9/11/2014,74.199516,0,0
Dallas,M,20-29,5350,10/11/2014,79.592216,0,0
Dallas,M,30-39,5107,10/11/2014,79.592216,0,0
Dallas,M,40-49,5007,10/11/2014,79.592216,0,0
Dallas,M,50-59,5559,10/11/2014,79.592216,0,0
Dallas,M,60+,6027,10/11/2014,79.592216,0,0
Dallas,M,All,5301,10/11/2014,79.592216,0,0
Dallas,F,20-29,3921,10/11/2014,79.592216,0,0
Dallas,F,30-39,5849,10/11/2014,79.592216,0,0
Dallas,F,40-49,6565,10/11/2014,79.592216,0,0
Dallas,F,50-59,4191,10/11/2014,79.592216,0,0
Dallas,F,60+,4928,10/11/2014,79.592216,0,0
Dallas,F,All,5278,10/11/2014,79.592216,0,0
Dallas,All,20-29,4929,10/11/2014,79.592216,0,0
Dallas,All,30-39,5270,10/11/2014,79.592216,0,0
Dallas,All,40-49,5407,10/11/2014,79.592216,0,0
Dallas,All,50-59,5178,10/11/2014,79.592216,0,0
Dallas,All,60+,5681,10/11/2014,79.592216,0,0
Dallas,All,All,5295,10/11/2014,79.592216,0,0
Dallas,M,20-29,4618,11/11/2014,67.199516,0,0
Dallas,M,30-39,4636,11/11/2014,67.199516,0,0
Dallas,M,40-49,4639,11/11/2014,67.199516,0,0
Dallas,M,50-59,5452,11/11/2014,67.199516,0,0
Dallas,M,60+,5548,11/11/2014,67.199516,0,0
Dallas,M,All,4903,11/11/2014,67.199516,0,0
Dallas,F,20-29,3503,11/11/2014,67.199516,0,0
Dallas,F,30-39,4595,11/11/2014,67.199516,0,0
Dallas,F,40-49,6384,11/11/2014,67.199516,0,0
Dallas,F,50-59,4536,11/11/2014,67.199516,0,0
Dallas,F,60+,4206,11/11/2014,67.199516,0,0
Dallas,F,All,4738,11/11/2014,67.199516,0,0
Dallas,All,20-29,4228,11/11/2014,67.199516,0,0
Dallas,All,30-39,4626,11/11/2014,67.199516,0,0
Dallas,All,40-49,5075,11/11/2014,67.199516,0,0
Dallas,All,50-59,5199,11/11/2014,67.199516,0,0
Dallas,All,60+,5149,11/11/2014,67.199516,0,0
Dallas,All,All,4858,11/11/2014,67.199516,0,0
Dallas,M,20-29,4094,12/11/2014,41.598557,0,0
Dallas,M,30-39,4971,12/11/2014,41.598557,0,0
Dallas,M,40-49,5223,12/11/2014,41.598557,0,0
Dallas,M,50-59,5539,12/11/2014,41.598557,0,0
Dallas,M,60+,6023,12/11/2014,41.598557,0,0
Dallas,M,All,5192,12/11/2014,41.598557,0,0
Dallas,F,20-29,3792,12/11/2014,41.598557,0,0
Dallas,F,30-39,4131,12/11/2014,41.598557,0,0
Dallas,F,40-49,6970,12/11/2014,41.598557,0,0
Dallas,F,50-59,5204,12/11/2014,41.598557,0,0
Dallas,F,60+,5323,12/11/2014,41.598557,0,0
Dallas,F,All,5066,12/11/2014,41.598557,0,0
Dallas,All,20-29,3984,12/11/2014,41.598557,0,0
Dallas,All,30-39,4756,12/11/2014,41.598557,0,0
Dallas,All,40-49,5647,12/11/2014,41.598557,0,0
Dallas,All,50-59,5451,12/11/2014,41.598557,0,0
Dallas,All,60+,5843,12/11/2014,41.598557,0,0
Dallas,All,All,5158,12/11/2014,41.598557,0,0
Dallas,M,20-29,4418,13/11/2014,39.19952,0,0
Dallas,M,30-39,4524,13/11/2014,39.19952,0,0
Dallas,M,40-49,4740,13/11/2014,39.19952,0,0
Dallas,M,50-59,5599,13/11/2014,39.19952,0,0
Dallas,M,60+,5685,13/11/2014,39.19952,0,0
Dallas,M,All,4916,13/11/2014,39.19952,0,0
Dallas,F,20-29,3289,13/11/2014,39.19952,0,0
Dallas,F,30-39,4387,13/11/2014,39.19952,0,0
Dallas,F,40-49,5675,13/11/2014,39.19952,0,0
Dallas,F,50-59,3575,13/11/2014,39.19952,0,0
Dallas,F,60+,4753,13/11/2014,39.19952,0,0
Dallas,F,All,4349,13/11/2014,39.19952,0,0
Dallas,All,20-29,3961,13/11/2014,39.19952,0,0
Dallas,All,30-39,4488,13/11/2014,39.19952,0,0
Dallas,All,40-49,4974,13/11/2014,39.19952,0,0
Dallas,All,50-59,5047,13/11/2014,39.19952,0,0
Dallas,All,60+,5411,13/11/2014,39.19952,0,0
Dallas,All,All,4754,13/11/2014,39.19952,0,0
Dallas,M,20-29,4735,14/11/2014,41,0,0
Dallas,M,30-39,4890,14/11/2014,41,0,0
Dallas,M,40-49,4900,14/11/2014,41,0,0
Dallas,M,50-59,5949,14/11/2014,41,0,0
Dallas,M,60+,5431,14/11/2014,41,0,0
Dallas,M,All,5157,14/11/2014,41,0,0
Dallas,F,20-29,2805,14/11/2014,41,0,0
Dallas,F,30-39,3988,14/11/2014,41,0,0
Dallas,F,40-49,5888,14/11/2014,41,0,0
Dallas,F,50-59,5561,14/11/2014,41,0,0
Dallas,F,60+,4906,14/11/2014,41,0,0
Dallas,F,All,4604,14/11/2014,41,0,0
Dallas,All,20-29,4092,14/11/2014,41,0,0
Dallas,All,30-39,4649,14/11/2014,41,0,0
Dallas,All,40-49,5129,14/11/2014,41,0,0
Dallas,All,50-59,5854,14/11/2014,41,0,0
Dallas,All,60+,5311,14/11/2014,41,0,0
Dallas,All,All,5015,14/11/2014,41,0,0
Dallas,M,20-29,5919,15/11/2014,46.19952,0.031566709,0
Dallas,M,30-39,5583,15/11/2014,46.19952,0.031566709,0
Dallas,M,40-49,5865,15/11/2014,46.19952,0.031566709,0
Dallas,M,50-59,6312,15/11/2014,46.19952,0.031566709,0
Dallas,M,60+,6249,15/11/2014,46.19952,0.031566709,0
Dallas,M,All,5926,15/11/2014,46.19952,0.031566709,0
Dallas,F,20-29,3357,15/11/2014,46.19952,0.031566709,0
Dallas,F,30-39,4964,15/11/2014,46.19952,0.031566709,0
Dallas,F,40-49,6075,15/11/2014,46.19952,0.031566709,0
Dallas,F,50-59,6486,15/11/2014,46.19952,0.031566709,0
Dallas,F,60+,5941,15/11/2014,46.19952,0.031566709,0
Dallas,F,All,5279,15/11/2014,46.19952,0.031566709,0
Dallas,All,20-29,4958,15/11/2014,46.19952,0.031566709,0
Dallas,All,30-39,5407,15/11/2014,46.19952,0.031566709,0
Dallas,All,40-49,5907,15/11/2014,46.19952,0.031566709,0
Dallas,All,50-59,6349,15/11/2014,46.19952,0.031566709,0
Dallas,All,60+,6172,15/11/2014,46.19952,0.031566709,0
Dallas,All,All,5761,15/11/2014,46.19952,0.031566709,0
Dallas,M,20-29,4563,16/11/2014,41.19952,0.077362098,0.078539655
Dallas,M,30-39,3983,16/11/2014,41.19952,0.077362098,0.078539655
Dallas,M,40-49,4661,16/11/2014,41.19952,0.077362098,0.078539655
Dallas,M,50-59,5142,16/11/2014,41.19952,0.077362098,0.078539655
Dallas,M,60+,4273,16/11/2014,41.19952,0.077362098,0.078539655
Dallas,M,All,4514,16/11/2014,41.19952,0.077362098,0.078539655
Dallas,F,20-29,2562,16/11/2014,41.19952,0.077362098,0.078539655
Dallas,F,30-39,4393,16/11/2014,41.19952,0.077362098,0.078539655
Dallas,F,40-49,2000,16/11/2014,41.19952,0.077362098,0.078539655
Dallas,F,50-59,6187,16/11/2014,41.19952,0.077362098,0.078539655
Dallas,F,60+,4036,16/11/2014,41.19952,0.077362098,0.078539655
Dallas,F,All,3875,16/11/2014,41.19952,0.077362098,0.078539655
Dallas,All,20-29,3875,16/11/2014,41.19952,0.077362098,0.078539655
Dallas,All,30-39,4076,16/11/2014,41.19952,0.077362098,0.078539655
Dallas,All,40-49,4105,16/11/2014,41.19952,0.077362098,0.078539655
Dallas,All,50-59,5372,16/11/2014,41.19952,0.077362098,0.078539655
Dallas,All,60+,4210,16/11/2014,41.19952,0.077362098,0.078539655
Dallas,All,All,4361,16/11/2014,41.19952,0.077362098,0.078539655
Dallas,M,20-29,4096,17/11/2014,44.80682,0,0
Dallas,M,30-39,4822,17/11/2014,44.80682,0,0
Dallas,M,40-49,4245,17/11/2014,44.80682,0,0
Dallas,M,50-59,5476,17/11/2014,44.80682,0,0
Dallas,M,60+,5367,17/11/2014,44.80682,0,0
Dallas,M,All,4793,17/11/2014,44.80682,0,0
Dallas,F,20-29,2203,17/11/2014,44.80682,0,0
Dallas,F,30-39,3779,17/11/2014,44.80682,0,0
Dallas,F,40-49,4653,17/11/2014,44.80682,0,0
Dallas,F,50-59,6084,17/11/2014,44.80682,0,0
Dallas,F,60+,5513,17/11/2014,44.80682,0,0
Dallas,F,All,4428,17/11/2014,44.80682,0,0
Dallas,All,20-29,3637,17/11/2014,44.80682,0,0
Dallas,All,30-39,4561,17/11/2014,44.80682,0,0
Dallas,All,40-49,4343,17/11/2014,44.80682,0,0
Dallas,All,50-59,5586,17/11/2014,44.80682,0,0
Dallas,All,60+,5406,17/11/2014,44.80682,0,0
Dallas,All,All,4707,17/11/2014,44.80682,0,0
Dallas,M,20-29,4451,18/11/2014,57.19952,0,0
Dallas,M,30-39,5190,18/11/2014,57.19952,0,0
Dallas,M,40-49,4244,18/11/2014,57.19952,0,0
Dallas,M,50-59,4938,18/11/2014,57.19952,0,0
Dallas,M,60+,5349,18/11/2014,57.19952,0,0
Dallas,M,All,4826,18/11/2014,57.19952,0,0
Dallas,F,20-29,3176,18/11/2014,57.19952,0,0
Dallas,F,30-39,3719,18/11/2014,57.19952,0,0
Dallas,F,40-49,6108,18/11/2014,57.19952,0,0
Dallas,F,50-59,5261,18/11/2014,57.19952,0,0
Dallas,F,60+,5370,18/11/2014,57.19952,0,0
Dallas,F,All,4664,18/11/2014,57.19952,0,0
Dallas,All,20-29,4061,18/11/2014,57.19952,0,0
Dallas,All,30-39,4827,18/11/2014,57.19952,0,0
Dallas,All,40-49,4627,18/11/2014,57.19952,0,0
Dallas,All,50-59,5009,18/11/2014,57.19952,0,0
Dallas,All,60+,5355,18/11/2014,57.19952,0,0
Dallas,All,All,4787,18/11/2014,57.19952,0,0
Dallas,M,20-29,4390,19/11/2014,65.00634,0,0
Dallas,M,30-39,5677,19/11/2014,65.00634,0,0
Dallas,M,40-49,4491,19/11/2014,65.00634,0,0
Dallas,M,50-59,5871,19/11/2014,65.00634,0,0
Dallas,M,60+,6044,19/11/2014,65.00634,0,0
Dallas,M,All,5304,19/11/2014,65.00634,0,0
Dallas,F,20-29,2641,19/11/2014,65.00634,0,0
Dallas,F,30-39,4139,19/11/2014,65.00634,0,0
Dallas,F,40-49,4107,19/11/2014,65.00634,0,0
Dallas,F,50-59,4503,19/11/2014,65.00634,0,0
Dallas,F,60+,4824,19/11/2014,65.00634,0,0
Dallas,F,All,4063,19/11/2014,65.00634,0,0
Dallas,All,20-29,3870,19/11/2014,65.00634,0,0
Dallas,All,30-39,5275,19/11/2014,65.00634,0,0
Dallas,All,40-49,4410,19/11/2014,65.00634,0,0
Dallas,All,50-59,5570,19/11/2014,65.00634,0,0
Dallas,All,60+,5715,19/11/2014,65.00634,0,0
Dallas,All,All,4998,19/11/2014,65.00634,0,0
Dallas,M,20-29,4858,20/11/2014,72.39904,0,0
Dallas,M,30-39,5627,20/11/2014,72.39904,0,0
Dallas,M,40-49,4541,20/11/2014,72.39904,0,0
Dallas,M,50-59,5753,20/11/2014,72.39904,0,0
Dallas,M,60+,5812,20/11/2014,72.39904,0,0
Dallas,M,All,5326,20/11/2014,72.39904,0,0
Dallas,F,20-29,3491,20/11/2014,72.39904,0,0
Dallas,F,30-39,3991,20/11/2014,72.39904,0,0
Dallas,F,40-49,5034,20/11/2014,72.39904,0,0
Dallas,F,50-59,5619,20/11/2014,72.39904,0,0
Dallas,F,60+,4230,20/11/2014,72.39904,0,0
Dallas,F,All,4472,20/11/2014,72.39904,0,0
Dallas,All,20-29,4416,20/11/2014,72.39904,0,0
Dallas,All,30-39,5204,20/11/2014,72.39904,0,0
Dallas,All,40-49,4648,20/11/2014,72.39904,0,0
Dallas,All,50-59,5723,20/11/2014,72.39904,0,0
Dallas,All,60+,5354,20/11/2014,72.39904,0,0
Dallas,All,All,5108,20/11/2014,72.39904,0,0
Dallas,M,20-29,4751,21/11/2014,68.199516,0.030540003,0
Dallas,M,30-39,4839,21/11/2014,68.199516,0.030540003,0
Dallas,M,40-49,4482,21/11/2014,68.199516,0.030540003,0
Dallas,M,50-59,5724,21/11/2014,68.199516,0.030540003,0
Dallas,M,60+,5059,21/11/2014,68.199516,0.030540003,0
Dallas,M,All,4981,21/11/2014,68.199516,0.030540003,0
Dallas,F,20-29,2958,21/11/2014,68.199516,0.030540003,0
Dallas,F,30-39,3643,21/11/2014,68.199516,0.030540003,0
Dallas,F,40-49,4267,21/11/2014,68.199516,0.030540003,0
Dallas,F,50-59,7292,21/11/2014,68.199516,0.030540003,0
Dallas,F,60+,4159,21/11/2014,68.199516,0.030540003,0
Dallas,F,All,4401,21/11/2014,68.199516,0.030540003,0
Dallas,All,20-29,4134,21/11/2014,68.199516,0.030540003,0
Dallas,All,30-39,4526,21/11/2014,68.199516,0.030540003,0
Dallas,All,40-49,4429,21/11/2014,68.199516,0.030540003,0
Dallas,All,50-59,6058,21/11/2014,68.199516,0.030540003,0
Dallas,All,60+,4808,21/11/2014,68.199516,0.030540003,0
Dallas,All,All,4830,21/11/2014,68.199516,0.030540003,0
Dallas,M,20-29,5390,22/11/2014,63.592216,0.44908997,0
Dallas,M,30-39,6454,22/11/2014,63.592216,0.44908997,0
Dallas,M,40-49,4148,22/11/2014,63.592216,0.44908997,0
Dallas,M,50-59,5589,22/11/2014,63.592216,0.44908997,0
Dallas,M,60+,4376,22/11/2014,63.592216,0.44908997,0
Dallas,M,All,5330,22/11/2014,63.592216,0.44908997,0
Dallas,F,20-29,3705,22/11/2014,63.592216,0.44908997,0
Dallas,F,30-39,4115,22/11/2014,63.592216,0.44908997,0
Dallas,F,40-49,7303,22/11/2014,63.592216,0.44908997,0
Dallas,F,50-59,5091,22/11/2014,63.592216,0.44908997,0
Dallas,F,60+,2944,22/11/2014,63.592216,0.44908997,0
